video_id,title,published_at,description,tags,duration,view_count,likes,dislikes,comment_count
NGxhg9MEcpE,경돼 채널을 발표하다│유도 훈련 영상│썸머슈레딩 Ep44,2017-07-14T14:00:03Z,"크리에이터 아카데미 기본과정을 수료하였습니다 ㅎㅎ
다음주부터 심화과정에 들어가게 됐구요.
운동은 유도영상 함께 넣었어요! 즐겁게 시청부탁드립니다:D
-----------------------------------------------------------------------------------------
경희대학교(서울) 재학 중
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e-mail : yikw91@gmail.com
-----------------------------------------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/
-----------------------------------------------------------------------------------------","크리에이터,크리에이터 교육,아카데미,ㅇ,유도,유도 훈련,유도영상,유도 영상,유도 연습,경돼 유도,경돼,유도훈련영상,썸머슈레딩,썸머슈레딩 에피소드,발표,피피티,뜬금없는,뜬금없이",PT13M14S,6291,105,1,72
FNfGpUXlyms,"몸무게 75kg, 스쿼트 165kg 성공할 수 있을까?",2017-07-10T15:15:07Z,"-----------------------------------------------------------------------------------------
경희대학교(서울) 재학 중
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e-mail : yikw91@gmail.com
-----------------------------------------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/
-----------------------------------------------------------------------------------------
Song: Nate Good - King James
Music provided by No Copyright Jamz.
Watch: 
Download/Stream: https://soundcloud.com/nategoodmusic/...

Song: Malik Bash - Ghosts [NCS Release] 
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/-9Z5Nhsm7GA
Download/Stream: http://ncs.io/GhostsCr

Song: Prismo - Weakness [NCS Release] 
Music provided by NoCopyrightSounds.
Download: http://ncs.io/Weakness","스쿼트,스쿼트기록,3대운동,썸머슈레딩,경돼,다이어트,살빼기,헬스,헬스방법,새로운 기록,신기록,일상,대학생활",PT6M15S,18251,140,12,97
KUuMHcZvzdE,재미어트도 울고 갈 맨몸운동(홈트레이닝),2017-07-06T13:00:04Z,"맨몸운동 ^^
-----------------------------------------------------------------------------------------
경희대학교(서울) 재학 중
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e-mail : yikw91@gmail.com
-----------------------------------------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/

-----------------------------------------------------------------------------------------
Song: Ikson - Balloon (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/5ATQUHChH88","홈트,홈트레이닝,맨몸운동,경돼운동,경돼스트렝스,스트렝스,스트랭스,파워리프팅,3대운동,3대중량,헬스방법,집에서운동,집에서,운동방법,재미어트",PT4M46S,15946,207,6,98
XKXSxNQkHGE,등을 다쳤다...│썸머슈레딩 Ep 42,2017-07-06T04:30:31Z,"등이 잠깐 놀라서... 고생을 했는데 
다행히도 괜찮아졌네요! ㅎㅎㅎ
여러분 운동할 때 꼭 몸 잘 풀고 하세요! 그리고
운동 마무리 할 때에도 꼭! 정리운동 해주시구요! ㅎㅎ

경돼 올림

-----------------------------------------------------------------------------------------
경희대학교(서울) 재학 중
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e-mail : yikw91@gmail.com
-----------------------------------------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/

-----------------------------------------------------------------------------------------
NEFFEX - Backstage
Support the artists!
↪︎https://soundcloud.com/neffexmusic
https://www.facebook.com/neffexmusic
https://twitter.com/neffexmusic
https://www.instagram.com/neffexmusic/
https://www.youtube.com/user/neffexmusic
https://open.spotify.com/artist/3z97W...
-----------------------------------------------------------------------------------------","운동 중 부상,운동부상,등근육,등 부상,근육 통증,등 통증,부상,썸머슈레딩,경돼,벤치프레스,3대운동,3대중량,헬스,초보헬스,운동루틴,운동법,스트렝스,스트랭스",PT6M47S,3211,57,1,32
d5y3YU3AMJk,실패 했지만...새로운 도전│썸머슈레딩 Ep41,2017-07-02T14:46:10Z,"3대운동과 더불어 스트렝스 훈련에서 가장 중요한
밀리터리 프레스 신기록에 도전해봤어요!
결과는 영상에서 ㅎㅎㅎ

경돼 올림
-----------------------------------------------------------------------------------------
경희대학교(서울) 재학 중
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e-mail : yikw91@gmail.com
-----------------------------------------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/
-----------------------------------------------------------------------------------------

Almost Original (Instrumental) by Joakim Karud http://soundcloud.com/joakimkarud
Music provided by Audio Library https://youtu.be/r20_9c0fzGk

Song : Cartoon - On & On (feat. Daniel Levi) [NCS Release]
https://www.youtube.com/watch?v=K4DyBUG242c&index=9&list=LLFa0g-8D8hYuHvdIh6XQCOg
SoundCloud https://soundcloud.com/cartoonbaboon","새로운,도전,새로운도전,여름방학,썸머슈레딩,3대운동,3대중량,스트렝스,파워리프팅,경돼,경대,밀리터리프레스,오버헤드프레스,데드리프트,대드리프트,목표,실패",PT7M52S,2512,63,1,79
0oHrmc5CQY8,여자 운동 동기부여(Workout Motivation for Women),2017-06-30T06:32:31Z,"여자 운동 동기부여 영상 만들어봤어요!
모두 힘내고 화이팅! 부상 조심하시구요 ㅎㅎㅎ
경돼 올림
-----------------------------------------------------------------------------------------
경희대학교(서울) 재학 중
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e-mail : yikw91@gmail.com
-----------------------------------------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/
-----------------------------------------------------------------------------------------
Song: Jim Yosef - Link [NCS Release]
Music provided by NoCopyrightSounds.
Watch: https://youtu.be/9iHM6X6uUH8
Download/Stream: http://ncs.io/LinkYO","women,workout,women workouts,workout motivation,운동 동기부여,동기부여 영상,동기부여,여자 운동,여자 운동영상,여자,운동녀,데드리프트,헬스녀,스쿼트,스쾃,삼대운동,3대중량,3대운동,경돼,썸머슈레딩,설킴,sul kim",PT1M35S,303129,881,75,268
mjhSw_WajnM,등운동 자극 영상,2017-06-29T04:43:20Z,"등 운동 루틴 입니다!
간단하게 정리돼있어서
쉽게 따라하실 수 있을 거예요!
항상 부상 조심히! 3대운동 위주로
화이팅 하세요!

경돼 올림
-----------------------------------------------------------------------------------------
경희대학교(서울) 재학 중
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e-mail : yikw91@gmail.com
-----------------------------------------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/
-----------------------------------------------------------------------------------------
Song: Aero Chord & Anuka - Incomplete
Music provided (not written) by No Copyright Jamz.
Watch: 
Download/Stream: http://ncs.io/IncompleteID
Original: https://www.youtube.com/watch?v=UaiqX...","등운동,등,등운동루틴,운동루틴,경돼,초보자 운동,초보운동,헬스,3대운동,스트렝스,스트랭스,3대중량,운동방법,운동법,운동자극",PT1M57S,6144,75,5,51
EMbz1bHHPHk,"함께 운동한다는 것, Vlog│썸머슈레딩 Ep40",2017-06-26T05:02:23Z,"벤치프레스를 함께 진행해봤습니다 ㅎㅎ
항상 운동은 즐겁게! 무리하지 않는 게 중요하겠죠?!
저는 여전히 3대운동을 스트렝스 위주로 진행하고 있어요.
여러분들도 한 번 도전해보는 게 어떨까요~? 

경돼 올림
-----------------------------------------------------------------------------------------
경희대학교(서울) 재학 중
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e-mail : yikw91@gmail.com
-----------------------------------------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/
-----------------------------------------------------------------------------------------
Song: Unknown Brain - MATAFAKA (feat. Marvin Divine)
Music provided by No Copyright Jamz.
Watch: 
Download/Stream: http://ncs.io/MATAFAKA

Always (Vlog Music) by Dj Quads https://soundcloud.com/aka-dj-quads
Music provided by Audio Library https://youtu.be/jIiE1ezj4cs","함께,운동 함께,함께 운동,함꼐,함꼐 운동,썸머슈레딩,Vlog,경희대학교,경돼,운동 도전,3대운동,스트렝스,스트랭스,3대중량,파워리프팅,헬스장,대학생활,다이어트,체중감량",PT5M3S,3726,76,6,41
8DBT7rjtbzQ,데드리프트 190kg 가능?! with 데드리프트 소녀│썸머슈레딩 Ep39,2017-06-24T16:00:50Z,"데드리프트 소녀와 함께 카페 그리고 헬스 타임을 가졌습니다.
그리고 컨벤셔널 190kg에 성공했구요!
3대운동 중에서 데드리프트를 가장 좋아하다보니... 
데드리프트에서 항상 좋은 결과가 나오는 것 같아요!

여러분들도 부상 항상 조심히 운동 즐겁게 하시기를 바라며!

경돼 올림.

-----------------------------------------------------------------------------------------
경희대학교(서울) 재학 중
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e-mail : yikw91@gmail.com
-----------------------------------------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/
-----------------------------------------------------------------------------------------
Song: ElementD - Giving In (feat. Mees Van Den Berg) [NCS Release]
Music provided by NoCopyrightSounds.
Watch:https://youtu.be/DUJbtoGOeRU
Download/Stream: http://ncs.io/GivingInYO

Song: Wonki - Mango (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/6pfoDmuFfDg","데드리프트,고중량,스트렝스,스트랭스,3대중량,3대훈련,3대운동,헬스,저중량,썸머슈레딩,소녀,대드리프트,컨벤셔널,파워리프팅,경돼",PT3M59S,21572,138,11,104
yvYeATPcHrg,스쿼트(하체) & 어깨(밀리터리 프레스) 조합 훈련,2017-06-23T08:18:12Z,"경돼 썸머슈레딩 에피소드
스쿼트 & 어깨 운동
-----------------------------------------------------------------------------------------
경희대학교(서울) 재학 중
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e-mail : yikw91@gmail.com
-----------------------------------------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/
-----------------------------------------------------------------------------------------
Frank Pierce & Drop Science ft. Stephanie Fellas - Highlife
https://www.youtube.com/watch?v=ctkCyHl_KZM
• Frank Pierce
https://soundcloud.com/frankpierce
https://www.facebook.com/ThatKidFP
https://twitter.com/ThatKidFemi 

Song: Eventide - Rain Check
Music provided by No Copyright Jamz
https://soundcloud.com/eventide_music","귀,만두귀,피,대학병원,대학,ㅂ,병원,썸머슈레딩,경돼,경대,스트렝스,스트랭스,유도,유도때문에,유도만두귀,레슬링,스쿼트,하체운동,어깨운동,하체,운동방법,ㅇ,운동법,초보자운동,초보자운동방법",PT3M58S,4357,59,1,72
BG5JBVFPJeU,운동 왜 하는거야? - 발상의 전환,2017-06-21T15:10:59Z,"안녕하세요 경돼입니다. 
이번 영상에서는 운동하는 궁극적인 이유에 대해서 다뤄봤어요.
선수가 아닌 이상, 건강을 위해서 운동을 하는 게 가장 옳은 방법이겠죠?
너무 무리하지 마시고, 즐겁고 힘차게 운동합시다!
--------------------------------------------------------
경희대학교(서울) 재학 중
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e-mail : yikw91@gmail.com
--------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/
--------------------------------------------------------
Song: Joakim Karud - Thank You (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/o4RybjThnEo

Song: Wonki - Mango (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/6pfoDmuFfDg","운동,운동의 이유,운동하는,운동유튜버,운동유튜브,스트렝스,근육,정답은,운동하는 이유,궁극적인,궁극적인 이유,운동의 역할,운동방법,운동법,근육운동,스트렝스훈련,스트렝스루틴,경돼,썸머슈레딩,운동강의,운동하는법,경희대학교,대학교",PT7M55S,8942,275,8,106
lOXpxECxKjw,경희대학교 기말고사 vlog,2017-06-21T00:50:57Z,"시험기간이라는 것... 괜히 공부를 더 안 하게 되는데
스트레스는 더 받는... 그런 극한의 상황인 것 같아요 ㅋㅋㅋ

그러나! 저는 즐겁게! 적당히 공부하며 보냈습니다.
여러분도 너무 스트레스 받지 마시고 즐겁게 마무리 하셨으면 좋겠네요! ㅎㅎ 항상 부상 조시하시고 운동 홧팅하세요!

------------------------------------------------------------------------------------------------------
Instagram : https://www.instagram.com/kw1000lbs/
------------------------------------------------------------------------------------------------------
Music
Song: Jebase - x (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/Le-7qIlVzkE

Song: Joakim Karud - Waves (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/VMghJ_civuM

Song: Vinil - My Feelings For You (ft. Leah McCrae) (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/wv6vdeHxTC8","대학교,경희대,경희대학교,기말,기말고사,시험기간,기말고사 기간,가슴운동,벤치프레스,적당히,적당한,ㄱ,공부,썸머슈레딩,경돼,경대,스트레스,공부스트레스,스트래스,즐겁게",PT6M,8744,76,4,48
9BaGIY-1KDY,우리 함께 운동하러 가요!(3대 운동),2017-06-18T03:38:35Z,"스크린야구에 도전해봤어요 ㅎㅎ 처음이었는데, 익숙해지니까 어떻게 하는지 느낌이 오더라구요. 
여러분도 하는 일이 잘 안풀릴 때! 바로 포기하지 마시고, 조금 시간을 갖고 천천히 다시 도전해보세요. 아마 익숙해지면, 아주 쉽게 해내실 수 있을 거예요.

언제나 그렇듯 우리는 할 수 있습니다.

경돼 올림
--------------------------------------------------------------------------------------------------
인스타그램
https://www.instagram.com/kw1000lbs/
---------------------------------------------------------------------------------------------------


Music
Wild Flower by Joakim Karud https://soundcloud.com/joakimkarud
Creative Commons — Attribution-ShareAlike 3.0 Unported— CC BY-SA 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/AQWSIi1QU-o

Cool by Tobu https://soundcloud.com/7obu
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/lbMraHEhdgM","홈런,그대는,할 수 있다,할수,익숙,익숙해지면,괜찮다,썸머슈레딩,경돼,스트렝스,데드리프트,운동루틴,운동,스트랭스,스트렝스훈련,대드리프트,경대,스크린야구,ㅅ,스크린야구장,홈런왕,일상,vlog,대학생활,3대운동",PT8M39S,2748,83,0,43
m3CytgP-3tQ,일주일에 몇 번 운동하세요?!(운동루틴),2017-06-16T13:02:27Z,"안녕하세요 경돼입니다!
이번 영상은 저의 운동패턴에 관한 것을 다뤄봤어요
너무 전반적인 내용이라, 실질적으로 적용하기에 무리가
조금 있겠지만, 아마 전체적인 그림을 그리는 데에는 도움이
되실 거예요! 항상 부상조심하시고 즐겁게 운동해요!

Song: Ikson - Balloon (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/5ATQUHChH88","주3운동,주3회,주5회,운동,운동초보,운동루틴,운동방법,3대운동,스트렝스,스트랭스,경돼,헬스,다이어트,일반인,일반인 운동,운동법",PT10M27S,58999,467,31,138
nTdgrCsjpg8,기말고사 기간?! 등운동 깔끔하게│썸머슈레딩 Ep35,2017-06-12T12:30:01Z,"안녕하세요 썸머슈레딩 에피소드35편으로 찾아온 경돼입니다.
이번 영상에서는 평소와는 다르게 루마니안 데드리프트로 훈련을 진행했어요 컨디션이 조금 좋지 않아서 그랬는데, 다음 영상에서는 원래대로 스트렝스 위주의 훈련으로 진행할 거예요 ㅎㅎ

기말고사 기간인데 모두 화이팅하세요!그리고  운동도 빼먹지 마시구요!

-운동복
Reebok Activechill 제품

-음악
Cartoon - On & On (feat. Daniel Levi) [NCS Release]
https://www.youtube.com/watch?v=K4DyBUG242c&index=9&list=LLFa0g-8D8hYuHvdIh6XQCOg
SoundCloud https://soundcloud.com/cartoonbaboon

Geoxor - You & I [NCS Release]
https://www.youtube.com/watch?v=1lcc21RQx_A&list=LLFa0g-8D8hYuHvdIh6XQCOg&index=10
https://soundcloud.com/geoxor_official","등운동,운동루틴,3대운동,스트렝스,헬스,경돼,썸머슈레딩,다이어트,리복,액티브칠,더울수록강력한쿨링,통기성,상쾌함,편안함,reebok,activechill,bringthecool,training,fitness,트레이닝,피트니스,기말고사,데드리프트,루마니안,루마니안데드리프트,대드리프트",PT4M37S,2555,45,1,64
TIAMCrAdYWA,경돼 다이어트 중간 점검(74kg),2017-06-09T14:53:03Z,"안녕하세요 경돼입니다! ㅎㅎㅎ
2개월 동안의 크리에이터 강좌를 수강중인데...
초콜릿을 주제로 과제가 있었어요! 그래서 저는....
아이디어가 생각이 안나서... 가장 진부한 주제로 
짧게 영상 다뤄봤습니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

dizzy by Joakim Karud https://soundcloud.com/joakimkarud
Music provided by Audio Library https://youtu.be/xseXbA2N6D0","크리에이터,아카데미,과제,크리에이터 아카데미,유튜버,경돼,몸만들기,채널홍보,스트렝스,파워리프팅,헬스,몸짱,다이어트,살빼기,체중,체중감량,비포애프터,여름대비",PT13S,3269,26,2,19
1KanLUUf4aQ,만약  다시 운동(헬스) 초기로 돌아간다면 챙겨야 할 5가지 팁,2017-06-08T10:00:00Z,"안녕하세요 경돼입니다.
오늘은 제가 운동 초기부터 했으면 좋았을 5가지에 대해 정리해봤습니다.
물론 지금은 많이 고쳐졌지만, 여전히 고관절 모빌러티 같은 경우에는 많이 부족하네요! ㅎㅎ
항상 부상조심하시고 화이팅하세요!
(혹시라도 방학 때 운동 같이 하고 싶은 분은
경희대학교(서울)로 오시면 됩니다 ^^ 인스타로 dm주세요)

Great Days by Joakim Karud http://soundcloud.com/joakimkarud
Music provided by Audio Library https://youtu.be/5lhZRunuJTs
Song: Ikson - New Day (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/cVA-9JHwbFY","운동시작,운동 처음,첫운동,다시시작,5가지,5가지 팁,꿀팁,헬스시작,헬스초보,3대운동,3대중량,경돼,경희대,경희대학교,경대,헬스꿀팁,헬스팁,운동팁",PT15M6S,41359,532,21,114
N8qZCCAbNqo,서울시 유도대회 3연패(Judo Competition),2017-06-06T00:00:00Z,"안녕하세요 경돼입니다!
제가 2017년 6월 4일 열린 서울시 유도대회에서 또다시 금메달을 수상했어요ㅎㅎ 
많은 분들이 알아봐주셔서 정말 즐거웠고, 부상당하지도 않아서 정말 다행이었습니다.
편안한 마음으로 시청부탁드리고, 항상 득근 하세요!

Song: Ikson - New Day (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/cVA-9JHwbFY

Song: Ikson - Breeze (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/Nr63ZnH6Tqo

Dreams by Dj Quads https://soundcloud.com/aka-dj-quads
Music provided by Audio Library https://youtu.be/F34Ng3fmJyU

Great Days by Joakim Karud http://soundcloud.com/joakimkarud
Music provided by Audio Library https://youtu.be/5lhZRunuJTs","유도대회,서울시 유도,유도,3연패,judo,judocompetition,korean judo,한국 유도,대학유도,경돼,허벅다리,업어치기,최선,노력",PT14M30S,16356,166,8,162
D9V7XkAOgvU,"3대운동 스트렝스 훈련 vlog, 썸머슈레딩 Ep34",2017-05-31T13:38:12Z,"안녕하세요 경돼입니다!
영상 즐겁게 봐주셨으면 좋겠어요 ㅎㅎ
좋아요 버튼 꼭 눌러주시구요!! 항상 화이팅!

경돼 올림

Vibe With Me by Joakim Karud http://soundcloud.com/joakimkarud
Music provided by Audio Library https://youtu.be/-7YDBIGCXsY

Great Days by Joakim Karud http://soundcloud.com/joakimkarud
Music provided by Audio Library https://youtu.be/5lhZRunuJTs

Rock Angel by Joakim Karud https://soundcloud.com/joakimkarud
Creative Commons — Attribution-ShareAlike 3.0 Unported— CC BY-SA 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/K8eRXvLL7Wo","데드리프트,소녀,데드리프트소녀,3대운동,대학생활,vlog,썸머슈레딩,재등장,대드리프트,등운동,경돼,경돼 데드리프트",PT14M19S,4840,67,4,67
otsxvWjYuRo,"2017년 5월 26일, 경희대학교 축제!",2017-05-29T12:30:02Z,"안녕하세요 경돼입니다!
경희대학교 축제 기간인데, 윤하가 왔어요ㅎㅎ
가장 좋아하는 가수라, 열심히 즐기다 왔습니다.
운동은 벤치프레스를 진행했고, 
시작부분에는 유도 영상도 함께 넣었어요

편안한 마음으로 시청부탁드려요! ㅎㅎ 좋아요 & 구독!!

경돼 올림

Music Lisences

Clouds by Joakim Karud http://soundcloud.com/joakimkarud
Music provided by Audio Library https://youtu.be/YrvBTBmqVPE

Song: Ikson - Breeze (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/Nr63ZnH6Tqo

Song: Ikson - New Day (Vlog No Copyright Music)
Music provided by Vlog No Copyright Music.
Video Link: https://youtu.be/cVA-9JHwbFY

In The Light by Artificial.Music https://soundcloud.com/artificial-music
Creative Commons — Attribution 3.0 Unported— CC BY 3.0 
http://creativecommons.org/licenses/b...
Music provided by Audio Library https://youtu.be/aZfkM9x1mp8","윤하,벤치프레스,밴치프레스,대학생활,대학생,vlog,썸머슈레딩,경돼,경대,유도,유도영상,경돼 유도,경희대학교,경희대 축제,대학축제",PT11M6S,2863,41,0,48
mMrRwREEYDE,"TJ Strength, 티제이 스트렝스 선물",2017-05-27T12:23:29Z,"안녕하세요 경돼입니다.

티제이 스트렝스 태조님께서 선물을 보내주셨어요!
개봉기 즐겁게 시청 부탁드려요 ㅎㅎ
https://www.youtube.com/channel/UCm3IAbJueO1nwtFEkYPuDbg

Lisences

Running by Dj Quads https://soundcloud.com/aka-dj-quads
Music provided by Audio Library https://youtu.be/BdOoZMsytuc

Song: Aero Chord & Anuka - Incomplete
Music provided (not written) by No Copyright Jamz.
Watch: 
Download/Stream: http://ncs.io/IncompleteID
Original: https://www.youtube.com/watch?v=UaiqX...

유튜버  - 경돼","티제이,티제이 스트렝스,스트렝스,스트랭스,데드리프트,대드리프트,new pr,썸머슈레딩,경돼,경희대,대학생활,vlog,일상영상,일상,tj스트렝스,선물",PT5M29S,11046,120,6,64
DrXbuzYHj3M,롯데월드(놀이공원) 놀러가기,2017-05-25T12:35:57Z,"롯데월드에 다녀왔어요. 
월요일이었는데, 오후 수업 하나가 휴강이라
더위도 식힐겸 갔다 왔네요 ㅎㅎ
운동은 하체와 어깨를 진행했습니다!
언제나처럼 스트렝스 위주로 진행했고, 다만 보조운동을 조금 더 추가해줬어요

항상 부상조심하시고, 즐거운 운동! 생활! 하시길 바랍니다!
유튜버 경돼 올림","롯데월드,대학생활,vlog,썸머슈레딩,경돼,하체운동,어깨운동,스트렝스,일반인 운동",PT10M16S,2893,56,3,60
BwNUn09JXeI,1인 크리에이터 교육받으러!│썸머슈레딩  Ep30,2017-05-21T14:05:13Z,"1인 크리에이터 교육 받고 왔습니다!
그리고 맨몸운동도 조금 해줬어요 ㅎㅎ
항상 부상조심하시고 화이팅하세요!
득근!!!

유튜버 경돼 올림","1인 크리에이터,유튜버,크리에이터,썸머슈레딩,크리에이터 교육,아카데미,크리에이터 아카데미,맨몸운동,헬스",PT8M39S,3524,68,2,55
tlFOga0CNfk,경희대학교 개교기념일,2017-05-19T12:40:35Z,"썸머슈레딩 에피소드29
좋아요 & 구독 부탁드려요 ㅎㅎ

유튜버 경돼 올림","대학교,개교기념일,벤치프레스,대학생활,헬스,운동,썸머슈레딩,경희대학교,3대운동,경돼,에피소드,vlog,일상생활,일상,대학",PT8M43S,2017,65,0,40
incZiTyevxU,아플 때는 운동을 쉬어야...,2017-05-17T15:12:13Z,"경돼의 썸머슈레딩 에피소드 28편!
몸살기운이 싹 가시고, 회복이 되었습니다 ㅎㅎ
다시 3대운동 천천히 하면서 스트렝스를 끌어올리려고 해요
여러분도 함께! 부상조심히 운동해요 :D

경돼 올림","회복,헬스,대학생활,일상,vlog,썸머슈레딩,스트렝스,3대운동,아플 때,운동,아플 때 운동,운동회복,피로회복,피로,3대중량,경돼",PT6M29S,2399,40,2,57
Q1hnijlwAQc,일반인 운동법! 할 수 있다,2017-05-16T14:14:09Z,"유튜버 : 경돼

일반인 운동방향 설정에 대하여.","일반인 운동,운동방향,운동,운동설정,경돼,일반인,헬스,일반인 운동법,할 수 있다.,할수있다",PT5M8S,7827,99,1,68
l-PeCDHA56Y,"아직은..│어깨운동, 대학생활, vlog│썸머슈레딩 Ep27",2017-05-14T15:53:36Z,"어깨 운동에 관한 영상입니다!

항상 몸 건강 챙기세요!!

유튜버 경돼 올림.","아직은,어깨,어깨운동,대학생활,vlog,썸머슈레딩,경돼,부상,건강",PT5M21S,2073,46,1,42
Jbsbph_xb2Y,"간단한 맨몸 운동│일상, 대박이, vlog│썸머슈레딩 Ep26",2017-05-09T15:36:41Z,"안녕하세요 경돼입니다! 간단한 맨몸운동(홈트) 영상과 함께
vlog 영상을 가져왔어요 ㅎㅎ
편안한 마음으로 시청 부탁드리고
좋아요와 댓글 남겨주시면 감사드립니다!
한 주 마무리 잘하시구요!!!

경돼 올림.","간단한 운동,간단한 맨몸운동,맨몸운동,맨몸 운동,홈트,썸머슈레딩,일상,vlog,대학생활,운동방법",PT6M55S,2441,45,1,35
I8KLb_7ZIhA,"물 흐르듯이 자연스럽게 다이어트│벤치프레스, 대학생활, vlog│썸머슈레딩 Ep25",2017-05-07T13:01:56Z,"안녕하세요 경돼입니다!
항상 즐겁게 긍정적으로 임하시다보면
모든 일이 잘 될 거예요!
모두 화이팅하세요!

벤치프레스 하기 전에는 꼭 어깨 잘 풀어주시구요! ㅎㅎ

다이어트 화이팅
경돼 올림","벤치프레스,대학생활,vlog,썸머슈레딩,3대운동,헬스,다이어트,일상,살빼는법",PT8M41S,2192,64,3,62
pzYkVaaA-QQ,"오늘을 즐겁게...│대학생활, vlog, 데드리프트│썸머슈레딩 Ep24",2017-05-05T13:25:23Z,"하루하루 즐겁게 보내다보면
그리고 그 안에서 행복을 느낀다면
내일은 분명 더 나아질 거예요.
모두 포기하지 말고 즐겁게 화이팅 해봐요!

경돼 올림","오늘을 즐겁게,즐겁게,대학생활,vlog,데드리프트,썸머슈레딩,경돼,내일은,포기,화이팅,하루하루,일상",PT11M57S,2249,77,1,61
ZeAzTMIpFd4,"대학생의 평범한 하루... │Vlog, 일상, 대학생활│썸머슈레딩 Ep23",2017-05-03T13:00:04Z,"안녕하세요 경돼입니다!
정신없이 보내다보니.... 밀려있던 영상들이 있어서
편집을 해봤어요! 운동영상은 다음 영상에서 올릴게요!!!!

즐겁게 시청부탁드리고, 좋아요 & 구독 꼭 눌러주세요 ㅎㅎㅎ","대학생,평범한 하루,vlog,일상,대학생활,썸머슈레딩,경돼,일상 영상",PT13M27S,3980,68,3,61
7kKApmC4gfk,경돼의 댓글읽기│썸머슈레딩 번외편,2017-05-02T13:19:34Z,"오늘은 댓글!들을 읽어봤어요 ㅎㅎ
운동에 관한 것도 있고,  제 개인적인 것도 있고, 
여러분들이 해준 칭찬 댓글도 있었습니다 ㅎㅎㅎ
항상 댓글 남겨주셔서 정말 감사해요! 

이번 영상에서 못읽은 댓글들은 다음에 기회를 갖고 꼭 읽도록 할게요!

즐거운 연휴 보내시길 바라며!

경돼 올림","댓글,댓글읽기,경돼,썸머슈레딩,일상,개인,대학생활,대학생,경희대학교,운동",PT17M17S,2513,57,0,54
fdCNS5hquzw,평범한 대학생의 100kg 벤치프레스 도전! 몇개?,2017-04-30T13:52:25Z,"유튜버 경돼 : 경희대학교(서울) 재학중(4학년)
체중 : 76kg
3대중량
벤치프레스 : 115kg
스쿼트 : 160kg
데드리프트 : 200kg
밀리터리프레스(OHP) : 75kg","벤치프레스,100kg,구독자,선물,일상,대학생활,vlog,3대중량,3대운동,경돼,썸머슈레딩,벤치 100kg,몇개?,몇개가능,경희대학교",PT7M11S,45732,275,26,128
SJPh7wNIFLY,"경희대학교 유도부 활약(2017), 편집 - 경돼",2017-04-29T18:57:19Z,"경희대학교 서울캠퍼스 유도동아리
2017년 서울시회장기유도대회 유도경기 활약상!","경희대학교,유도부,활약,경희대,유도동아리,대학교,동아리,경돼,유도경기,한판,절반",PT1M18S,2913,35,0,21
