published_at,description
2017-03-03," 썸머슈레딩 에피소드 오프닝(summer shredding episode)오프닝 영상입니다!
여름 대비 몸짱 프로젝트 라고 생각하시면 됩니다 ㅎㅎ
모두 올 여름은 몸 근사하게 만들어 보자구요!
 - "
2017-08-30,"짐웬들러 스트렝스 루틴 1주차 │ 운동브이로그
전공 : 생물학, 취미 : 유도, 파워리프팅, 헬스
e balloon (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/5atquhchh88

song: ehrling - you and me (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/8hjsl7aijng

glude glude"
2017-08-29,"다시 찾은 후쿠오카 ep 03 (fukuoka, japan) free [ncs release] 
music provided by nocopyrightsounds.
video: https://youtu.be/9va88kt0nn0"
2017-08-28,"서울시 유도대회 참가 브이로그(2017, 08월)안녕하세요 입니다!
지난 번에 올렸던 유도 하이라이트 영상의
긴 버전입니다! 즐거운 시청 부탁드려요 ㅎㅎ
"
2017-08-28," 유도대회 하이라이트(2017, seoul)안녕하세요 입니다!
후쿠오카 여행 에피소드를 진행하는 중간에,
유도 대회가 있어서, 대회를 마치고 유도 영상을 편집했어요.
대회 브이로그는 곧 편집해서 올릴게요!
"
2017-08-26,"다시 찾은 후쿠오카 ep 02 (fukuoka, japan)다시찾은 후쿠오카 에피소드 2편입니다!
마지막 부분에 흔들림이 조금 심하네요ㅜㅜㅜ
양해부탁드려요!
다음 에피소드 3편 업로드 전에, 운동 브이로그 한편 올릴게요 ㅎㅎ

 light up the sky (feat. soundr)[ncs release] 
music provided by nocopyrightsounds.
video link: https://youtu.be/fscnynaswpk
download/stream: http://ncs.io/lightuptheskycr

 eventide  platform 9 [ncs release] 
music provided by nocopyrightsounds.
watch: https://youtu.be/exv_sf_afso
download/stream: http://ncs.io/platform9cr"
2017-08-24,"다시 찾은 후쿠오카 ep 01 (fukuoka, japan)다시 찾은 후쿠오카 에피소드 1편입니다!
편안한 마음으로 시청 부탁드려요 ㅎㅎ

 올림

 don’t let it go (feat. brado sanz) [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/hgxtg8jdvzu
download/stream: http://ncs.io/dontletitgocr"
2017-08-23,"다시 찾은 후쿠오카, 티져 영상(fukuoka, japan)운동 유튜버  "" 다시찾은 후쿠오카 에피소드"" 시작

편안한 마음으로 시청 부탁드려요! ㅎㅎ 

 올림
 restart
https://www.youtube.com/watch?v=3riyirotjfw
pokki dj
https://facebook.com/pokkidjofficial"
2017-08-20,"스쿼트, 데드리프트 나는 이렇게 한다! 운동 브이로그스쿼트와 데드리프트 훈련에 대한 개인 훈련 영상 입니다 ㅎㅎ
즐겁게 시청 부탁드려요!

 올림
"
2017-08-18,"스트렝스 훈련 jim wendler, 5/3/1 시작,   운동브이로그안녕하세요 입니다!
제가 운동프로그램을 새로 시작했습니다
짐웬들러 531 프로그램인데, 
4주 프로그램을 같이 한번 달려봅시다!! 홧팅!

 paper crowns (feat. leo the kind) [ncs release] 
music provided by nocopyrightsounds.
download/stream: http://ncs.io/papercrownscr

dreams by joakim karud https://soundcloud.com/joakimkarud
creative commons — attributionsa 3.0 
http://creativecommons.org/licenses/b...
music provided by audio library https://youtu.be/vf9_dco6jt4"
2017-08-16,"운동 강제 휴식, 파티 고고 일상,브이로그여러분 안녕하세요 입니다!
오늘은 운동을 못담았어요....
영상 보면 아시겠지만.... 술을 조금.... 많이.... ㅋㅋㅋㅋㅋㅋㅋㅋ
무튼! 오늘도 즐겁게 시청부탁드리고 좋아요, 구독 눌러주세요!
 where do i go (feat. ezra james)
music provided by nocopyrightsounds.
video: https://youtu.be/vrd8udwrmx0"
2017-08-14,"운동유튜버, 가슴운동브이로그(벤치프레스)여러분 안녕하세요 입니다!
오늘도 홧팅하시구요:d


 lost (feat. savoi) [sunroof remix] | ncs release
music provided by nocopyrightsounds.
watch: https://youtu.be/vkahowm3ry0
download/stream: http://ncs.io/lostsunroofremixyo

clouds by joakim karud http://soundcloud.com/joakimkarud
music provided by audio library https://youtu.be/yrvbtbmqvpe"
2017-08-11,"밤샘, 운동브이로그, 데드리프트안녕하세요 입니다!
지원할 프로젝트가 있어서, 밤을 샜네요ㅜㅜ
여러분은 할 일 미리미리 마무리 하셔서, 
밤새는 일 없도록 하세요! 홧팅!!

 you and me (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/8hjsl7aijng

frank pierce & drop science ft. stephanie fellas - highlife
https://www.youtube.com/watch?v=ctkcyhl_kzm
• frank pierce
https://soundcloud.com/frankpierce
https://www.facebook.com/thatkidfp
https://twitter.com/thatkidfemi"
2017-08-08,"잠시 여유를 갖고, 운동 브이로그안녕하세요 입니다
스쿼트 훈련을 짧게 해봤고, 나머지는.... 음 여유있게 보냈어요 ㅋㅋ 편안한 마음으로 시청부탁드려요!
 so happy [ncs official video]
music provided by nocopyrightsounds.
watch: https://youtu.be/cmvdgwl5548
free download / stream: http://ncs.io/sohappyyo"
2017-08-07,"유도(judo)하는 사람이 주짓수(jiu-jitsu) 대회 나갔을 때안녕하세요 입니다!
저번영상은 브이로그형식으로 조금 길었다면,
이번영상은 제가 사용한 기술들만 짧게 정리해봤습니다! 
모두 득근하세요!  paper crowns (feat. leo the kind) [ncs release] 
music provided by nocopyrightsounds.
download/stream: http://ncs.io/papercrownscr"
2017-08-06," 주짓수 대회 참가 브이로그 (long edited version)안녕하세요 입니다!
새로운 시도를 해봤어요! 제가 주짓수 대회에 나갔습니다 ㅎㅎ
우승은 못했지만... 의미 있는 도전이었던 것 같아요
편하게 즐겨주세요 ㅎㅎ

 paper crowns (feat. leo the kind) [ncs release] 
music provided by nocopyrightsounds.
download/stream: http://ncs.io/papercrownscr"
2017-08-04,"썸네일 제목이 생각나지 않는 날도..
buddha by kontekst https://soundcloud.com/kontekstmusic
creative commons — attribution 3.0 unported— cc by 3.0 
http://creativecommons.org/licenses/b...
music provided by audio library https://youtu.be/b6jk2t3lcrs"
2017-08-03,"[ 혼밥시리즈] 라면을 먹을건데...처음 도전하는 먹방 이야기. 
사실 푸념들을 많이 늘어놓았습니다 ㅋㅋㅋㅋㅋㅋ
그럼에도!
잘 부탁 드립니다!!
 올림

 waves (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/vmghj_civum

song: ikson - new day (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/cva-9jhwbfy"
2017-07-31,"몸무게 75kg의 데드리프트 200kg?! 브이로그제가 드디어 컨벤셔널 데드리프트... 200kg에 성공하였습니다!
자세가 많이 흐트러졌는데.... 다음번에는 더 연습하여
완벽한 자세로 수행할게요! ㅎㅎㅎ

 mango (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/6pfodmuffdg

bvrnout - take it easy (feat. mia vaile) [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/i_q8_kcjl3s
free download / stream: http://ncs.io/takeiteasyyo

 giraffe squad - wait for me [ncs release]
music provided by nocopyrightsounds.
video link: https://youtu.be/rgw_i8sak1o
download/stream: http://ncs.io/waitformecr"
2017-07-30,"혼자서 스시부페를 가다, 운동휴식 브이로그운동을 쉬었습니다 ㅎㅎ 휴식 날의 브이로그 올려봐요!
편안하게 시청부탁드려요

 올림

 balloon (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/5atquhchh88"
2017-07-29,"3인칭 시점으로 바라본 유튜버편안한 마음으로 즐겁게 봐주셨으면 좋겠습니다.....ㅎㅎㅎ
더운데 모두 힘내시구요!

촬영 : 우키는tv https://www.youtube.com/user/ukymatin
"
2017-07-28,"가슴운동 자극영상workout motivation for men

"
2017-07-27,"대학생 여름방학 운동 브이로그오늘도 즐겁게!

 smells like summer (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/jhdlmzbpzq8

song: wonki - mango (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/6pfodmuffdg"
2017-07-26,"[유도]여자 유도 선수와의 대결, 브이로그 hover (feat. helen tess) [ncs release]
music provided by nocopyrightsounds.
watch: https://youtu.be/j51bixo4zbe
download/stream: http://ncs.io/hovercr

song: artegon - paradise (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/gtt66l0y3do"
2017-07-26,"데드리프트 훈련, 어떻게 하세요?데드리프트와 함께! 평범한 일상을 담았어요
다음영상에서 봬요!
quads
music provided by audio library https://youtu.be/f34ng3fmjyu"
2017-07-21,"예쁜 가슴 만들기(기본에 대하여)
buddha by kontekst https://soundcloud.com/kontekstmusic
creative commons — attribution 3.0 unported— cc by 3.0 
http://creativecommons.org/licenses/b...
music provided by audio library https://youtu.be/b6jk2t3lcrs"
2017-07-20,"브이로그용 카메라, 파나소닉 lx10드디어 드디어 드디어! 새로운 카메라!!!!
glude"
2017-07-19,"새로운 헬스장, 운동브이로그이제 서울을 완전히 떠나고, 
인천에서 생활합니다! ㅎㅎ
"
2017-07-17,독일로 돌아간 유학생glude
2017-07-16,"여행가서도 운동하는 팁(강원도 인제 편)여행가서도 운동할 수 있는 팁 몇가지! 준비했어요 ㅎㅎ

턱걸이는 언제든 최고입니다
 king james
music provided by no copyright jamz.
watch: 
download/stream: https://soundcloud.com/nategoodmusic/..."
2017-07-14," 채널을 발표하다│유도 훈련 영상│썸머슈레딩 ep44크리에이터 아카데미 기본과정을 수료하였습니다 ㅎㅎ
다음주부터 심화과정에 들어가게 됐구요.
운동은 유도영상 함께 넣었어요! 즐겁게 시청부탁드립니다:d
"
2017-07-10,"몸무게 75kg, 스쿼트 165kg 성공할 수 있을까? weakness [ncs release] 
music provided by nocopyrightsounds.
download: http://ncs.io/weakness"
2017-07-06,"재미어트도 울고 갈 맨몸운동(홈트레이닝)맨몸운동 ^^
 balloon (브이로그 no copyright music)
music provided by 브이로그 no copyright music.
video link: https://youtu.be/5atquhchh88"
2017-07-06,"등을 다쳤다...│썸머슈레딩 ep 42등이 잠깐 놀라서... 고생을 했는데 
다행히도 괜찮아졌네요! ㅎㅎㅎ
여러분 운동할 때 꼭 몸 잘 풀고 하세요! 그리고
운동 마무리 할 때에도 꼭! 정리운동 해주시구요! ㅎㅎ

 올림

"
2017-07-02,"실패 했지만...새로운 도전│썸머슈레딩 ep413대운동과 더불어 스트렝스 훈련에서 가장 중요한
밀리터리 프레스 신기록에 도전해봤어요!
결과는 영상에서 ㅎㅎㅎ

 올림


almost original (instrumental) by joakim karud http://soundcloud.com/joakimkarud
music provided by audio library https://youtu.be/r20_9c0fzgk

song : cartoon - on & on (feat. daniel levi) [ncs release]
https://www.youtube.com/watch?v=k4dybug242c&index=9&list=llfa0g-8d8hyuhvdih6xqcog
soundcloud https://soundcloud.com/cartoonbaboon"
2017-02-27,"초간단 어깨 운동 루틴(어깨 만들기)아주 간단한 어깨 운동 루틴입니다!
어깨 운동은 밀리터리 프레스로 아주 크게 운동할 수도 있지만 영상에서처럼 자극 위주의 운동도 가능합니다!
어깨는 항상 가장 다치기 쉬워서... 아무리 가벼운 무게이더라도 끝까지 엄청난 집중력을 발휘하는 게 중요하구요!
항상 부상 조심하시길 바라고, 득근하세요!"
2017-02-26," 유도대회 -73kg 출전 영상(서울시 유도대회)이번에 -73kg로 서울시 삼일절 유도대회에 참가하였습니다! (유도영상 포함)
제가 대회경험이 별로 없어서 2017년은 웬만하면 대부분의 대회에 참여하려고 합니다 ㅎㅎ
결과는 영상으로 편하게 즐겨주시면 좋을 것 같아요!"
2017-02-23,"턱걸이만으로 등운동을(홈트)턱걸이 100개 도전 영상입니다 ㅎㅎ
맨몸운동 깡패라 불리는 턱걸이!
여러분도 도전해보세요 !!
1~2주에 한번쯤 이렇게 홈트레이닝 하는 것도 좋아요!"
2017-02-21,"3대운동, 가슴 루틴 │겨울방학ep19가슴운동 루틴이에요 ㅎㅎㅎ
벤치프레스는 3대 운동중 가장 비중이 작은(?!) 운동이지만
가장 사랑받는 운동이죠? ㅋㅋ
항상 부상 조심하시고 화이팅 하시길 바랍니다!

 - 
(좋아요 & 구독 꼭한번 눌러주세요! ㅎㅎ)"
2017-02-18,"하체 운동 루틴(근비대, 자극 훈련, 닭가슴살 요리) │겨울방학 ep18간단하지만 강력한 하체 루틴을 진행해봤어요
아직 근비대, 자극 훈련 루틴에 적응이 안돼서
예열 단계라 생각하고 천천히 자세를 몸에 익히는 중입니다
자세가 서툴러도 넓은 마음으로 이해해주시기를 바랍니다... ㅎㅎ
닭가슴살 먹는 꿀팁도 함께 담았으니 즐겁게 봐주시기를!!

 - (kw lee)"
2017-02-17,"후쿠오카 여행 ep 마지막 │오호리 공원, 스타벅스, 여행브이로그후쿠오카 여행의 마지막 브이로그 영상이네요
3박 4일의 짧은 기간이었지만, 영상으로 남겨
하나하나 곱씹어보니 꽤나 풍성했던 여행이었어요
학기 중에도 생각나면 다시 돌려보곤 해야죠 ㅎㅎ
이제 곧 날씨가 따뜻해집니다! 그날을 위해 운동 더 열심히 화이팅!!"
2017-02-16,"근육은 어떻게 성장할까? │한글 자막번역/자막 by (kw lee)
아주 기본적인 근육성장 과정에 관한 영상입니다!
이미 자막이 돌아다닐 수도 있지만, 혹시라도 아직 보지 못한 분들을 위해 번역작업을 해봤어요."
2017-02-16,"등운동 루틴, 유산소 │겨울방학ep17등운동 루틴을 짧게 정리해봤어요
운동하실 때 참고하시면 좋을 것 같습니다 ㅎㅎ
그리고 유도대회가 얼마 안 남아서 유산소를 조금 많이 했어요ㅜㅜ
얼른 대회 마치고 근력 운동 위주로 다시 돌아가고 싶네요 ㅋㅋ
오늘도 화이팅하시구요!"
2017-02-13,"후쿠오카 여행 ep06 │호텔 체크아웃, 장어덮밥(吉塚うなぎ屋本店) 먹방후쿠오카 브이로그(fukuoka 브이로그)이번 편이 마지막이 될 줄 알았는데.... 생각보다 영상이 길어져서 다시 컷트를 했습니다 ㅜㅜ 죄송해요 ㅎㅎ
이번 영상은 거의 제 독백으로 이루어졌고, 그 외에는 뭐... 장어덮밥 (요시즈카 우나기야) 먹방이 있겠죠?!  즐겁게 편안한 마음으로 봐주셨으면 좋겠습니다! ㅎㅎ 
좋아요 & 구독 부탁드려요 ^^

 - (여행 브이로그 편)"
